made,shot_x,shot_y,shooter_velocity_ft_sec,shooter_velocity_angle,dribbles_before,defender_distance,defender_angle,defender_velocity_ft_sec,defender_velocity_angle
0,10.33630833,12.02106928,6.970962703,147.9931613,4,2.805217669,0.034640342,6.34815574,-41.81465831
1,-15.31419974,23.14087276,1.296048632,34.41024566,1,4.536390764,24.4122769,4.937329703,68.57677861
0,22.58243771,0.03550747,0,34.2159054,0,2.120498909,34.36729932,7.475612581,25.22061141
0,10.48414789,13.20075198,1.86569084,57.02430196,0,4.774765054,-1.986895177,2.658362459,10.58918741
0,-1.427105086,2.719453372,2.969697981,70.20764519,1,2.144077279,46.05823527,1.272786849,-175.7375757
0,-7.259214468,16.47044617,3.644055709,15.3674074,4,5.471503943,17.08161543,2.309628423,41.54869867
1,-4.771637387,2.010657789,12,11.39307366,1,2.215551358,179.5038477,11.75572403,6.690018738
1,-19.45652003,14.70298558,1.001772229,126.4879588,4,6.054141607,-4.542430423,3.712911119,-13.95823435
1,-1.775142838,0.107507261,10.07211424,93.43836698,5,2.579525981,103.5459094,9.267862446,-1.084102543
1,-9.812477804,25.5572345,1.237375036,-64.0854356,4,5.666514519,3.151469005,6.810582132,129.626307
0,-11.03783603,19.98348345,2.289728482,-95.20036401,0,4.662063409,0.739575128,10.47154604,-16.96384541
0,-15.97451913,21.98673507,0.591955322,-133.7603127,0,6.629829922,-15.47268433,12,30.40651446
1,-12.53574721,3.940564234,2.815827311,137.8795958,3,2.390110048,125.7313982,4.278306775,39.11251602
1,-4.19323577,3.686203898,5.846016482,-96.66053979,0,2.592680857,6.536297872,3.760360865,60.27729448
0,-8.690275956,22.62837799,2.954580831,-7.908715294,1,8.778373544,-2.324696178,8.192956517,8.576077617
1,3.294802337,15.59008091,0.991422928,-111.3889995,1,4.819479273,-87.18521733,8.609488991,32.0378099
0,-6.722810449,12.11139165,0.61641138,172.5799237,0,4.716580333,-7.094659098,9.361085483,-50.0219049
0,-6.365006251,24.81143257,3.443491207,-26.54242801,0,7.472596408,20.33377306,7.256062365,-29.23645193
1,13.23146572,18.80171288,1.82967378,41.08610203,12,5.175856063,18.94458841,6.930197824,-39.85489905
1,1.999772392,19.5060623,0.235721948,122.2717821,0,7.702601331,2.995374641,5.750788024,5.420403361
0,-12.5881053,22.77881328,0.422641804,-24.7580379,0,7.755647714,18.10750337,6.356644686,-7.226159147
0,-9.135440879,1.278862401,10.48209467,-92.0020769,1,0.916976594,-50.94254131,6.373472405,36.90322041
0,3.439550894,2.174591098,10.21664115,54.49953613,4,1.391776183,90.99837482,9.890392294,-30.7553074
1,0.551504261,1.905055103,6.840895337,-101.1510849,1,2.415783346,-57.90129298,7.569874869,46.74997668
1,2.979208465,9.794466348,8.756478502,14.40925243,3,6.632694203,-16.55098685,8.758748362,113.520296
0,-8.191005278,9.047578008,5.859397444,135.0136128,18,1.324902408,-35.21843915,5.895535892,-56.72530516
0,5.4402005,38.10748323,12,2.549078272,2,4.123061486,-17.40055462,0.967767963,132.7910056
0,18.63791554,16.41396178,0.073885568,4.203787241,0,8.104490698,53.34960964,6.419212266,67.89293811
1,3.803782287,6.616060548,12,-17.79830349,3,2.712783821,123.8899662,9.574879493,-54.08344769
1,-10.51018817,11.88637884,5.674859671,92.07326344,9,3.345979878,75.83598412,3.056813889,-20.82113853
0,18.97223156,16.16699622,3.294059459,104.9428231,3,3.343624536,46.38392612,3.50925357,58.12565818
0,16.90883463,23.76669029,4.504817797,7.549925325,4,3.262606857,-13.50555186,0.162855315,17.56814893
0,-21.45767636,-0.878719604,1.232243966,-134.5582405,1,3.291240974,27.1346324,4.930337077,6.796250827
0,7.437970751,16.12562735,1.03712956,65.73272373,0,7.236873962,13.80448469,1.51378083,-165.7062635
1,-16.22076458,0.704049589,2.142587941,83.09793459,0,5.472915785,-5.972316046,6.355991307,-28.37901271
0,5.396541222,23.79622961,0.341598744,38.64658263,9,4.385714854,32.26234433,7.847765366,-59.4946596
1,-5.383352071,17.48566847,4.044300548,-73.25378142,1,5.15657226,-21.59226081,5.603146281,109.4066423
0,-1.875423429,11.94373229,9.378634831,10.95553395,8,4.194834452,-18.06904498,3.092270931,-28.54684297
1,1.739427958,3.597609604,10.52995343,-52.02997612,5,2.337716616,-122.082546,12,12.21912866
1,1.351664559,4.81943019,9.352204701,68.97210488,1,2.534807958,114.9813922,2.578544693,35.20576538
1,-0.090784477,25.32099649,1.996235983,-52.16587062,5,7.175407738,-9.378851487,5.581851742,0.528267608
0,12.70206962,49.30275138,10.49017597,10.51334256,2,5.469402155,32.06020877,12,38.06642205
1,-7.749936063,14.30170417,2.430901574,-111.7376733,2,6.177017697,96.89469202,1.853016698,-88.07128417
1,15.62425712,7.559768304,0.817053779,-151.8761886,7,3.30400802,22.10039916,9.283872388,12.50033204
1,-17.83147021,-0.472482112,0.598317197,61.68205109,0,2.755672442,5.136064017,8.405512403,18.37324579
0,-0.03294868,0.653088996,7.959480556,44.8459957,3,1.177457753,126.6105221,3.963641296,-109.4766146
1,-4.311597129,4.36139804,12,5.732148119,0,0.227996609,-162.0251343,10.28194447,102.5259806
0,3.030322738,4.538687193,6.531440734,-74.29298515,0,1.948688477,179.4248709,5.003216678,30.3504223
0,-3.493438144,1.452229758,7.393292235,180,2,3.840851478,-48.53681772,3.474515478,-157.9341222
1,14.51304829,21.19019673,1.748698603,129.717562,1,7.002725702,10.63634058,12,-29.44706047
1,-2.018716051,-0.744749661,3.429463032,118.1428973,0,1.396921812,-58.57901599,8.894074613,-131.7724473
1,0.748717986,0.916543081,4.096374928,-157.8335861,0,1.818342111,-75.97098426,0.879667672,-60.13672891
0,-17.07327815,7.739765875,4.468010652,158.7071655,0,4.098014694,27.77729206,8.582588809,-16.2948523
1,-15.55296481,23.4843607,1.692347563,-10.40949959,0,1.471014633,7.407853543,6.661283904,6.223916321
1,-2.400492384,1.239046327,7.669530104,-106.4534703,0,1.488007009,13.81202238,12,119.8196666
0,24.47820028,-0.580955038,1.427442558,-158.5339185,0,7.937649658,-26.8368154,4.794924601,-38.48181643
0,-22.3257201,1.131188363,1.301083876,14.39025722,0,2.790797308,26.1632987,12,-20.82011655
0,3.752039171,2.051376693,12,-116.6034128,10,4.842665546,-21.25345416,1.938088158,95.93392103
0,-17.36305812,19.2612174,3.387317315,-61.40655389,0,5.395175019,-16.51487671,12,65.52096631
0,-8.085366964,6.593163187,7.014354829,24.79620718,0,2.646354785,-131.2081928,9.109893939,43.81860846
1,-22.18677351,-3.757557743,0.403804376,-100.4078688,1,7.621212488,14.52540421,12,23.18556469
0,1.012142664,2.747181289,5.072489666,38.18454443,2,1.781392794,53.58267333,1.927264206,-52.58478722
0,-5.450461781,16.06581017,0.869474547,-33.86518009,0,11.2563362,-36.06957788,7.154493755,-110.0881681
1,-17.69972632,17.24989835,7.506623803,-85.3037348,0,4.09925431,-87.44454266,9.373941876,-2.653463482
0,1.060661894,5.153599655,12,5.853576165,2,4.241732007,41.04397445,4.404631116,-62.32096838
1,-6.298677344,1.385816039,1.085860826,0.546251094,8,3.34181509,105.6753415,3.013902374,22.9629061
0,-1.188675688,-0.918263889,1.277952602,-135.6297711,0,2.500965395,13.44273576,0,53.13549216
0,9.526349395,-0.571390773,6.972371224,9.923129934,1,3.796156759,41.23147552,7.795076024,-81.09346875
0,4.109093085,8.168140376,10.84611986,27.80216812,5,2.680174608,109.1975788,7.711190958,-46.92161502
0,1.274891804,26.37857451,2.587813544,5.953080214,0,5.82381401,-24.81654031,12,32.01336925
0,-7.027587649,14.66899177,2.664562192,46.62528069,13,3.159350542,77.81110148,12,-86.5452075
0,-2.240058391,17.17344445,1.314093089,2.735742702,9,1.855428205,-137.0352701,10.39074399,45.9114059
0,17.86850206,13.88556772,1.179132162,96.51260334,5,4.547630253,12.76217598,8.256315311,-44.17051155
1,18.13158348,0.750938015,5.269951767,145.0934715,5,2.739051399,16.85105532,5.585220245,-13.46078882
1,9.386533236,15.78821186,3.893780753,75.63547627,0,4.71600281,11.52997848,1.076582867,-90.3985564
1,7.5398346,0.920771035,2.014497598,-139.2958942,1,2.168509309,-14.55199859,2.335193662,54.21354787
0,13.11160366,20.28844214,2.908660309,14.95317456,0,5.238122403,32.98709051,8.193989635,-24.19992378
0,-0.936784042,3.488776293,3.823230237,-104.5480456,0,0.931053269,-121.5558514,4.063774001,-3.991414696
1,23.35633833,3.080494945,0,5.431605635,0,4.787420856,-99.95475747,11.48895791,-24.11859976
0,-4.158709765,8.652925741,9.853192785,-64.76871714,2,3.365072594,1.402938379,3.102669502,74.42342044
1,1.790459607,3.209826967,2.632275691,43.99673268,3,1.426445759,46.18400648,2.692375324,-112.9100764
1,0.80186727,0.913021544,6.824200038,-36.23161841,1,8.190978144,48.51249325,5.018516285,81.23322719
0,17.34087172,8.351479821,0.923752002,107.4041086,0,8.578122264,-34.74942565,12,10.85529794
1,2.354512499,0.987250458,10.18257291,-42.18582606,0,2.748272835,154.3064031,12,-114.501996
1,22.01641238,1.36238492,0,-23.08671575,0,7.180230528,-18.58920137,9.614604886,-24.88508306
0,-4.010218749,0.092361417,11.00759262,-32.45349642,3,4.115214868,-13.68419966,4.111012063,40.66118205
1,3.556143287,25.9322815,3.351581221,102.1956585,12,4.969092585,10.05836692,4.025384645,-14.34520817
1,-16.045973,1.834786342,4.283641317,-41.5290498,1,1.784557859,-105.8235869,8.280074732,39.06666244
0,-2.129867835,-1.462836833,1.440496586,79.50733691,0,2.849014422,83.04552753,6.264181874,77.34283158
1,2.188048609,-0.753890577,5.81611353,44.2898578,22,1.537857341,38.86990187,5.573017733,-63.71993369
1,-4.263704606,-0.341119779,8.110248793,53.59097265,3,3.107823144,105.458485,0.911601259,49.00732876
0,21.53183929,37.15268285,12,-24.840243,1,0,4.956486601,11.62156196,167.4899135
0,-3.1231938,2.129087207,6.236268681,-101.8315485,6,1.928871978,10.81090882,12,124.8712071
0,3.737919331,27.39755242,3.513407887,-71.84615594,16,4.588573547,-15.05525736,9.740438664,18.52413241
0,12.85559357,21.26536404,1.791325551,11.34154026,0,10.55443054,-1.16643806,12,1.612236699
1,-15.44568321,23.25168882,0.725258278,-44.58439325,0,12.16545926,-1.212084564,4.49949201,13.89495432
1,-7.517371254,1.172344801,9.544632901,118.3469802,0,1.2552129,-29.83914272,8.291260323,-94.39416492
1,8.898296112,-0.01324768,4.456833547,150.6873217,0,4.510845077,-5.480918576,5.090147985,10.2637832
1,12.95150764,17.86464574,1.551232985,-35.0353888,0,9.583295004,-23.81653604,12,15.58846024
0,-11.66533938,20.76784901,3.681786507,-13.25889892,0,4.054040448,-29.6834919,7.742421548,9.771755412
0,-8.403592182,0.102669543,4.429211832,-52.68530392,4,2.666003135,-16.16462752,5.053878963,96.80242001
1,6.834938879,1.805743624,3.097136395,152.7764269,3,0.646905097,55.42796311,4.695276627,37.66152414
0,-10.76975088,0.264971307,7.506733746,10.61091754,1,2.925562672,170.3185367,11.09209798,19.51902197
0,-20.09686304,13.99465469,1.061800093,-94.59950137,0,6.037077608,-15.42572154,2.376319676,-8.227558169
1,8.102699521,3.209124466,12,24.41309561,1,1.863340699,112.526272,10.17604891,-31.00555505
0,12.65999166,10.50047337,4.597355608,-84.37772558,3,4.852098794,-50.26285126,4.737742863,100.7470518
0,11.93643427,12.16807041,4.275274267,-7.344967934,10,6.007206024,-175.4069526,8.658080947,-25.67158433
0,-15.19953347,1.474903439,2.510038714,171.6092808,0,10.71210491,0.070586489,10.29501409,13.64619899
1,4.268002063,5.492173099,0.869468279,-109.4020635,0,1.871042467,155.148546,6.2513702,48.3474466
0,1.811334916,2.265389352,2.691842151,-103.637943,0,1.549182442,-4.495998874,3.526353013,73.01983801
1,-17.04565384,6.083629544,1.262076643,88.16975667,15,3.183327203,-14.20864328,2.278150511,-14.62359172
0,10.96602978,17.37224371,0.11992712,40.83483637,5,5.481377578,-0.33003836,5.088549474,-12.08485795
1,10.94040307,0.851158573,4.065431808,125.8679702,0,3.757829498,32.13826616,1.938136977,-43.77522313
0,-4.079525088,24.72117196,8.255778926,47.9976692,1,4.426553223,14.3241999,8.924031312,-111.5934244
0,4.204125154,6.763076579,5.908855,-14.66694339,3,2.850206459,19.2655192,12,-139.9570933
1,9.830732003,20.87248483,4.035736023,63.61130648,4,4.239450639,36.63787079,5.486602226,-35.16820012
1,6.808856881,2.204321518,5.785817449,4.643406976,0,1.349500228,75.60155702,12,-51.69139237
1,-0.971139288,-1.006340696,10.7322449,147.9367079,0,4.061297317,6.32780692,0.978973437,-7.229419834
1,1.662648248,1.397698526,2.465503059,-84.70645428,0,1.442474815,-19.81484291,4.401805578,136.9889726
1,15.5481765,21.01312621,1.190431574,-20.96486499,11,3.901166084,-1.737655438,3.512411571,48.81603879
0,22.3060703,1.021068319,1.779346812,8.451535899,0,3.763581502,-9.486558226,10.98908142,28.6136196
0,-5.033421098,25.54159084,1.065163281,35.1425717,7,4.309273533,6.378027232,4.03563622,-39.91068609
1,18.73277593,16.19172055,2.670867195,10.20562367,1,18.68628169,-94.89327563,12,30.08850608
0,-0.829839562,7.883501197,5.716371928,26.39406434,2,1.888162076,143.6687832,12,-6.245601727
0,-7.285021811,23.17687208,2.476533755,-3.088127105,14,3.530992377,21.64092686,6.809509571,24.76434216
1,2.388813468,3.793637247,6.267366582,-9.934218643,2,2.47171719,-29.22618802,1.274860591,109.2528056
1,-16.0143286,1.531508561,2.959354226,133.9101493,0,3.072182436,-7.902033869,6.305498783,19.08389997
0,-14.83514721,15.49503864,4.084533687,136.8691567,1,1.408875363,10.81038156,3.379856979,-35.90343644
0,3.656592059,7.392957971,9.60813334,-5.456084664,5,1.53657707,123.6116402,6.017999034,-45.83077159
1,-14.77720563,19.44079302,0.826970321,-95.04593113,0,7.597796559,-36.07187322,12,16.83547333
0,-11.69217002,6.45218638,7.629932021,156.8103122,5,3.19061666,8.31010859,2.521397678,-16.39500578
1,-13.71307502,22.18234023,0.468282487,-92.85251096,0,6.916531552,-14.02751997,11.36086241,-20.21141205
1,21.27487753,15.09966125,2.354535842,65.51729724,2,6.047631585,66.96319755,7.90610809,-39.84889625
0,-4.871996144,15.98849798,2.886108074,132.6274946,0,6.766691484,3.881091832,9.21089319,0.797261711
1,-3.578006307,5.91455341,4.732155605,-57.03549956,3,1.291595953,-51.57372869,4.274539998,105.6821134
0,2.936725291,3.123752787,3.552223514,99.73270558,0,2.807832815,2.439599905,5.888674908,-53.05829144
1,-0.982579221,8.16393832,4.150928192,26.76622672,0,3.719321566,52.05699396,5.184422912,-49.99112231
1,-1.424436312,11.43549153,1.904466532,-6.813956434,0,2.556030501,-24.17599783,4.140637217,83.80064041
0,1.521439382,1.153364459,12,64.32667548,2,6.623583351,-156.8982309,10.05407894,154.4563266
0,18.6988211,15.48035269,3.166409778,-22.03153488,0,7.309544396,1.815643572,12,35.93925878
0,-22.91624741,17.80328747,1.824824017,-150.5195881,0,5.103449837,-0.869726556,10.76659314,-37.65072792
0,-0.994599643,22.61597914,12,23.65581137,2,3.17523238,75.50225804,12,-51.31377406
0,8.777788666,23.19406867,1.920452279,9.449876771,0,7.115097807,27.06775233,11.21495777,-24.60797185
0,-0.024481417,23.91199196,2.80540423,1.238132135,6,4.816475674,-20.39467287,7.621945172,-18.65373445
1,-5.088792692,25.39573012,3.222834251,-87.04729067,0,6.179401098,40.07168113,9.159662639,59.17155924
0,-6.346841613,-2.696778071,12,34.35177399,2,0.300522341,136.9122141,12,-34.72371463
1,-18.76792339,1.041409659,2.256860325,-97.9976421,0,4.348979907,-90.53783096,12,37.99879405
1,-0.385967021,1.565147593,5.475957025,36.68181949,3,1.612669181,-12.6502717,10.57415167,-122.3861765
0,4.093934373,26.28056752,0.459170672,-30.31421202,3,4.077555298,-21.63590389,10.23894808,44.98504326
0,-10.04993956,20.43201211,0.688965595,-37.70079437,0,4.355799255,12.63677572,1.4604623,-1.061575564
1,8.131455132,15.35665947,1.649231556,43.47219356,4,2.919952174,69.56367687,4.274251935,-100.4077709
0,-2.56014447,6.944545492,3.264345586,-79.30794083,1,2.286029706,-109.9373755,3.420141087,-123.1978779
1,-1.821260462,1.220183072,2.934243913,-57.01289458,0,9.930948796,-3.836647601,8.173421452,180
1,0.978751746,0.885046734,12,-77.31326841,11,2.669208193,-49.31641033,11.05604795,22.83706755
1,11.76116835,29.39483488,1.901778712,19.33745811,0,6.316633158,-12.15882597,11.74334848,-13.62887579
1,-5.381317005,7.022330721,8.842110007,51.21707789,1,0.872549236,6.756407327,3.152180694,-85.99955718
0,-23.71973656,1.834394145,0.811417845,51.28481992,0,3.763428618,13.35477131,6.655326403,-13.92327246
1,14.98279962,20.69790429,2.112941572,-51.33887375,1,4.862142889,-72.5279092,6.38236771,1.919286923
1,0.143707046,0.559443204,12,81.66710844,0,3.504578633,21.35863369,9.924577742,-103.0798618
0,-2.783702642,3.634143112,4.472944678,85.52104282,1,2.506276837,27.93442269,2.599607059,-67.12177089
0,-2.933740765,4.51847378,3.978301129,-67.44826369,3,3.424488836,-79.60360832,1.227310915,38.47742947
1,-0.040277966,2.875628918,1.507135756,154.9302017,0,2.869000417,54.27861243,4.639049191,-33.79936775
0,20.93709506,15.0851591,1.975909687,43.66296961,0,8.583155733,15.41149885,12,-5.514979806
0,4.195445788,7.146184591,5.623323209,-15.17560616,1,2.356103188,-4.224331975,3.690615379,159.3276356
0,-21.91679318,0.689874955,0.320671837,35.43465075,0,8.94590862,-19.56819744,12,11.59855899
0,-5.07271868,31.57061614,12,-8.022908079,4,6.439042315,-46.61242334,12,97.20657725
0,-2.358070417,2.303751994,2.053061843,-178.0286997,0,0,-115.0251638,3.986419691,18.61368768
1,-1.723749217,1.62874218,11.60216362,48.35581895,6,2.914514498,171.3245038,2.249767746,51.21079599
0,-21.28603449,13.94065836,1.291906089,57.04998498,0,1.857098108,-0.471609531,7.86992437,-29.80377958
1,-6.656791867,6.496371108,4.317044707,-17.87545792,0,5.366031798,-16.84264696,2.902270901,-5.829269773
0,5.804834655,25.2080321,0.126669168,151.1886698,22,4.450536959,-50.86877161,6.489698949,26.88514168
0,19.35282901,16.14737508,0.679160279,-0.384519966,0,5.038357939,33.20125479,12,3.742343511
0,10.93578352,16.02563333,2.489080264,-93.24067212,5,4.114529932,-11.95527161,4.704112145,52.38364956
0,11.53319105,16.21959261,1.453774474,-30.48032613,16,3.844434338,-35.55330495,9.05426307,54.05082539
1,2.07624601,4.295777622,12,41.72602886,0,7.985887203,-101.3595222,12,59.34762123
0,-15.43705682,4.537333603,0.414800651,115.3126611,0,4.437666267,-13.58175024,4.708494265,-50.70291789
0,-3.039639323,3.60775403,8.565297167,-49.72536746,0,1.774615874,-47.8210142,3.400421955,-167.8370065
0,1.711265069,4.846120671,9.407210545,24.01250889,3,1.607376601,72.72695147,3.651332189,-16.11519965
0,-0.819932664,-1.959799504,6.43050577,145.116222,4,5.177081869,-23.43179236,5.82624815,9.641788601
0,18.39219039,18.61615879,1.0494738,3.73085527,0,6.320208794,-32.80055644,9.26981365,-18.13718157
1,-1.179675537,0.695329325,4.283138518,147.5218538,0,1.718864395,35.95717619,2.370643568,-2.607173391
1,-3.171966046,-0.088409322,10.10702715,-10.13120826,6,0.589579962,-80.28405956,5.694930293,91.29980535
1,-23.21420073,14.77689467,4.588827829,-34.26518911,0,6.904893288,-33.80871468,10.44241587,10.93943282
0,-14.62572969,41.27434366,12,15.672719,2,3.194466026,93.76348599,12,-55.22405313
1,20.0159427,-0.085405913,1.284771802,43.58557305,0,5.493038042,-6.17879239,3.741585593,-1.331554395
1,-23.64369263,2.621844273,4.352310175,-28.3608659,1,9.417719295,-19.63655521,12,13.45674207
1,5.4353549,26.18652512,0.645209337,-4.942964111,0,8.534591581,21.7345848,2.618310955,-8.721818072
0,12.32852529,23.06718215,3.49607168,-29.3565616,0,6.286368845,2.848928655,7.513212218,-39.56383667
1,2.556382324,4.60691514,12,14.3521089,22,1.743083759,122.1368926,8.439938843,-59.11183798
1,10.81948615,17.19237736,0.238100364,26.22640136,1,3.403832212,18.76884063,4.935000337,-43.83261779
0,2.327984165,4.832127594,8.041402945,-86.26024865,4,3.457664527,98.96862131,12,-40.54729473
1,2.072961302,1.885863498,3.523686427,173.7243173,0,3.835135164,22.53576412,1.949588107,16.93336081
1,-9.682797338,18.67916334,2.861823295,-54.07988487,1,7.100353862,15.35788236,5.982623358,44.21115121
